Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767443093,20,,Aggregated,4.900000,0.000000,62,83,100,120,190,350,520,530,570,570,570,297,0,62,96.78584620536891,30.110325000350713,571.8696300009469,9914.124579124578
1767443094,20,,Aggregated,4.800000,0.000000,62,82,100,120,190,350,520,530,570,570,570,298,0,61,96.5999752785052,30.110325000350713,571.8696300009469,9908.140939597315
1767443095,20,,Aggregated,4.600000,0.000000,61,82,98,110,180,350,470,530,570,570,570,307,0,61,95.46539400650666,30.110325000350713,571.8696300009469,9945.557003257329
1767443096,20,,Aggregated,4.400000,0.000000,61,82,98,120,180,350,470,530,570,570,570,313,0,61,95.65905636740784,30.110325000350713,571.8696300009469,9947.610223642172
1767443097,20,,Aggregated,4.400000,0.000000,61,82,98,110,180,350,470,530,570,570,570,318,0,60,94.99285136792327,30.110325000350713,571.8696300009469,9959.477987421384
1767443098,20,,Aggregated,4.600000,0.000000,60,82,98,110,180,350,470,530,570,570,570,320,0,59,94.70332387812732,30.110325000350713,571.8696300009469,9957.184375
1767443099,20,,Aggregated,5.000000,0.000000,59,80,98,110,170,350,470,530,570,570,570,323,0,59,94.23863050464932,30.110325000350713,571.8696300009469,9997.455108359132
1767443100,20,,Aggregated,4.800000,0.000000,58,80,95,110,170,350,470,530,570,570,570,327,0,58,93.66157510091595,30.110325000350713,571.8696300009469,10001.770642201835
1767443101,20,,Aggregated,4.200000,0.000000,58,80,93,110,170,350,470,530,570,570,570,330,0,58,93.29439571514685,30.110325000350713,571.8696300009469,10023.924242424242
1767443102,20,,Aggregated,4.300000,0.000000,58,80,93,110,170,350,470,530,570,570,570,336,0,58,92.73179081845315,30.110325000350713,571.8696300009469,10013.610119047618
1767443103,20,,Aggregated,4.500000,0.000000,58,80,93,110,170,350,470,530,570,570,570,339,0,58,92.30143983480754,30.110325000350713,571.8696300009469,9997.70796460177
1767443104,20,,Aggregated,4.800000,0.000000,57,78,92,110,170,320,470,530,570,570,570,345,0,57,91.51559328985468,30.110325000350713,571.8696300009469,10003.321739130435
1767443105,20,,Aggregated,4.400000,0.000000,57,78,92,110,170,320,470,530,570,570,570,348,0,57,91.15353356034167,30.110325000350713,571.8696300009469,10008.379310344828
1767443106,20,,Aggregated,4.400000,0.000000,56,77,91,110,170,320,470,530,570,570,570,355,0,56,90.414409363372,30.110325000350713,571.8696300009469,10047.90704225352
1767443107,20,,Aggregated,4.400000,0.000000,54,76,90,110,170,320,470,530,570,570,570,359,0,54,89.96456049302509,30.110325000350713,571.8696300009469,10050.094707520891
1767443108,20,,Aggregated,4.000000,0.000000,54,76,90,110,170,320,470,530,570,570,570,363,0,54,89.53461151514219,30.110325000350713,571.8696300009469,10033.515151515152
1767443109,20,,Aggregated,4.400000,0.000000,54,76,90,110,170,320,470,530,570,570,570,366,0,54,89.17753789889795,30.110325000350713,571.8696300009469,10045.22950819672
